time,seconds_elapsed,z,y,x
1772527269605861400,0.076861328125,0.5425380204379558,-0.22349720521867275,-0.3937846521668136
1772527269615843600,0.086843505859375,0.6039291854679584,-0.5090834946036339,-0.9711795395176858
1772527269625825300,0.0968251953125,0.20843115351200103,-0.9936182388842105,-1.2580246698573232
1772527269635808500,0.10680859375,0.052469022905826564,-0.9166285227060318,-0.775823921482265
1772527269645790500,0.11679052734375,0.13486673560738563,-0.7543979793548583,-0.9434021094717084
1772527269655772400,0.1267724609375,0.2660761177510023,-0.6135276194185019,-1.293071287188679
1772527269665754600,0.136754638671875,0.6008066695332527,-0.21612346158027648,-1.381510033620149
1772527269675737300,0.1467373046875,1.0199579642772674,0.26691958283782,-1.057246515316516
1772527269685719600,0.156719482421875,1.4432804072260856,0.724519558441639,-0.624699732426554
1772527269695701200,0.166701171875,0.5745376712888479,1.7050579510003327,0.004710333115421236
1772527269705683500,0.176683349609375,2.270200601956248,1.6184698008716105,0.26350557314325124
1772527269715665400,0.18666552734375,2.918102200141549,1.0512541430339217,0.4738473825821653
1772527269725648400,0.1966484375,3.4076334375351665,1.3333166422069072,0.7222226796761154
1772527269735630600,0.206630615234375,3.6233313671797513,1.522887612426281,0.35861009760685264
1772527269745612300,0.2166123046875,3.617476211410761,1.5874395795747638,-0.04671323585808277
1772527269755594500,0.226594482421875,3.8225153843969104,1.5534546001255511,-0.6471737223021685
1772527269765576400,0.236576416015625,3.9556390757292506,1.347854870647192,-1.3615218692108988
1772527269775559400,0.246559326171875,3.8518683201313015,1.1091267785489558,-1.679551023169607
1772527269785541600,0.256541748046875,3.7668864361554384,1.216060382091999,-1.1037995921768247
1772527269795523300,0.2665234375,3.8660833079665897,1.5630886899113654,0.29849841446075587
1772527269805505500,0.276505615234375,3.715845400226116,-0.31431320217549796,0.5156855962824076
1772527269815488300,0.28648828125,3.414648869255185,-1.548398778040707,1.346066964317113
1772527269825470500,0.296470458984375,2.214614323812723,-2.1130609520033,3.9094574625298377
1772527269835452700,0.30645263671875,0.7124252160221338,-0.558576716569066,2.518179629741609
1772527269845434400,0.316434326171875,-0.24881109469532964,1.0992802150562404,0.5979080985475331
1772527269855416600,0.32641650390625,-0.4912795423656702,0.6711170540779828,0.6069196725208312
1772527269865399300,0.3363994140625,-1.1027578280389307,0.5663830064058304,0.5193931820960715
1772527269875381500,0.346381591796875,-1.9397709622383117,0.6153606800645589,0.07536043447591365
1772527269885363500,0.356363525390625,-2.2381536048322914,0.2155120516836643,0.1484665324200876
