time,seconds_elapsed,z,y,x
1772525847526487800,0.08748779296875,-0.6067500881075859,-0.13886121207103133,-0.28974516263008115
1772525847536471800,0.097471923828125,-0.5989046353042126,-0.049311892315465955,-0.3815957633316517
1772525847546454800,0.107454833984375,-0.3952928647726774,-0.014416940148174762,-0.30581425389945505
1772525847556437800,0.117437744140625,-0.09980594362020492,0.031313771495560645,-0.1040028107881546
1772525847566421800,0.127421875,0.1461257962465286,0.14144609573138878,0.06663607994616032
1772525847576404700,0.13740478515625,0.3369517349630594,0.19452170622823758,0.18426935667991637
1772525847586388000,0.147387939453125,0.45785833427906036,0.1782667187316343,0.2800543742209673
1772525847596371000,0.157370849609375,0.44367549514770505,0.1484536729385145,0.28915654908716676
1772525847606354700,0.167354736328125,0.33131577490270137,0.13007292545959354,0.23380057256817816
1772525847616337700,0.177337646484375,0.19932488699257372,0.12449376448723487,0.1153922198086977
1772525847626321000,0.18732080078125,0.05677402662336826,0.09175441031809896,0.012078560328483581
1772525847636305000,0.197304931640625,-0.024341245052218435,0.058110316728428,-0.0704009854376316
1772525847646288000,0.207287841796875,-0.035813656181097026,0.050205247258883895,-0.089458737128973
1772525847656270800,0.217270751953125,-0.05375146393179893,0.023840611186856403,-0.045643560799956316
1772525847666253800,0.22725390625,-0.05225041171908378,-0.01694583072141977,-0.042832010510563845
1772525847676237800,0.23723779296875,-0.06171499015688896,-0.05021590108363889,-0.09009411242306233
1772525847686220800,0.247220703125,-0.07946867351233959,-0.07938180807963945,-0.10252280136346817
1772525847696203800,0.257203857421875,-0.12078209615349769,-0.09891672142921015,-0.0928314284324646
1772525847706187800,0.267187744140625,-0.14240472989678382,-0.08593964135842397,-0.07420856102705001
1772525847716170800,0.277170654296875,-0.1392325296014547,-0.0044348931579268535,-0.03655658350288868
1772525847726153700,0.28715380859375,-0.10067746575772761,0.03608747957024024,0.05095160408020019
1772525847736137000,0.297136962890625,-0.07797171295285224,0.03401193823808571,0.14184651149213312
1772525847746121000,0.307120849609375,-0.06230009656846523,0.10544018664751201,0.13682780654728413
1772525847756103700,0.317103759765625,-0.052882864403724666,0.141846977283014,0.08075228358209133
1772525847766087000,0.3270869140625,-0.013947861331701278,0.11604905801592394,0.05437514878809452
1772525847776071000,0.33707080078125,-0.0060725979119539255,0.0024968994162278247,0.07570552158653736
1772525847786054000,0.347053955078125,-0.032900983604788776,-0.06175621721642092,0.061946460825204844
1772525847796036600,0.35703662109375,-0.07109247483313083,-0.012005157165555282,-0.004561024305224418
1772525847806019800,0.367019775390625,-0.10385258866250514,0.02654484691056423,-0.024518939706683156
1772525847816003800,0.37700390625,-0.12179741067588329,0.019604352723434568,-0.03523322594463825
1772525847825986800,0.38698681640625,-0.1696159774273634,0.05144357971507124,-0.030954525712132454
1772525847835970000,0.396969970703125,-0.2309802544504404,0.17258094644648952,-0.0485503881573677
1772525847845954000,0.4069541015625,-0.21785013924241065,0.24842755700414998,-0.07128302896916866
1772525847855936800,0.416936767578125,-0.13734218581020832,0.2388281549392268,-0.049015083059668535
1772525847865919700,0.426919677734375,-0.045755204480886456,0.18068499538712202,0.03469721937179565
1772525847875903000,0.436903076171875,0.042536242434382435,0.08695902926772832,0.08690963716804981
1772525847885887000,0.446886962890625,0.09616086511611938,0.015045538641605525,0.09435644604265689
1772525847895869700,0.45686962890625,0.13191080841124056,0.06886385726453736,0.07853694562017917
1772525847905852700,0.466852783203125,0.15852350552678107,0.1399214069147594,0.05538754070103168
1772525847915837000,0.4768369140625,0.1925724901229143,0.13558438235744832,0.04449731337428093
1772525847925820000,0.48681982421875,0.23483342274725436,0.0666886869162321,0.022995675662159917
1772525847935803000,0.496802978515625,0.19898294168710706,0.01421224788893014,-0.03690671211481094
1772525847945785900,0.506785888671875,0.13880758218765257,0.012852796103991567,-0.11633213100731372
1772525847955769900,0.516769775390625,0.09317746539115905,0.09808938549328595,-0.203168118417263
1772525847965752800,0.5267529296875,0.004075871136784553,0.21382541377097367,-0.16424889743626117
1772525847975735800,0.53673583984375,-0.12122983992099762,0.22826325057670474,-0.09298574221134186
1772525847985719800,0.5467197265625,-0.27959903166890143,0.1250790261624381,-0.04938800802528858
1772525847995702800,0.556702880859375,-0.42783202932775016,0.019400354583933948,-0.13004676810503005
1772525848005685800,0.566685791015625,-0.5629676450043917,0.014701967634633183,-0.2640887433260679
1772525848015669000,0.5766689453125,-0.7140840891450643,0.009233911487087607,-0.30742753431499004
1772525848025653000,0.586653076171875,-0.8163590532273054,-0.04362699681315571,-0.2619622526913881
1772525848035635700,0.5966357421875,-0.4987094001054764,-0.16721768411397933,-0.1400438459843397
1772525848045618700,0.60661865234375,0.38934769263267516,-0.6016359234316274,-0.12008242345154285
1772525848055602700,0.616602783203125,1.0024024338424204,-0.1744565127937123,0.08791092316508292
1772525848065586000,0.6265859375,0.97979955689013,0.009162490218691527,0.5923772793620824
1772525848075569000,0.63656884765625,0.5598761087298393,-0.34454525883197784,0.44505204419791694
1772525848085551600,0.646551513671875,-0.07065291437208653,-0.34651235765386373,-0.2023024414986372
1772525848095535900,0.656535888671875,-0.7102841123402118,-0.1209063801202923,-0.572916792088747
1772525848105518800,0.666518798828125,-1.1042816766053438,0.23803473953921347,-0.49568157671689983
1772525848115501800,0.676501708984375,-0.9066349519580602,0.11267105121649801,-0.4875847795009613
1772525848125485000,0.686485107421875,-0.28865619834959505,-0.1857952876055613,-0.5109440277785062
1772525848135468800,0.69646875,0.30730127758681774,-0.29019469649586827,-0.4043775039821863
1772525848145451800,0.70645166015625,0.7731985414147377,-0.35932127808351066,-0.3345709773063659
1772525848155434800,0.716434814453125,1.0937275493651628,-0.5370167362658307,-0.2732838571727276
1772525848165418800,0.726418701171875,1.185552431103587,-0.663278323276341,-0.14368833996653557
1772525848175402000,0.736402099609375,1.0080290415525435,-0.5811156979722902,-0.17522388043701648
1772525848185384700,0.746384765625,0.6397907724440097,-0.32645036082342266,-0.3238753957688808
1772525848195367000,0.756366943359375,0.23721301136016845,-0.04044814758133143,-0.37467327059209343
1772525848205351000,0.766350830078125,-0.08919102610349655,0.1664054178830236,-0.3333411432504654
1772525848215334000,0.776333984375,-0.21960721204280853,0.23342103519868104,-0.26716274394392964
1772525848225316900,0.78631689453125,-0.19484803383946417,0.2402741524964571,-0.21704934425354003
1772525848235300900,0.79630078125,-0.061792731568217275,0.18780914817862213,-0.20007307501137256
1772525848245283800,0.806283935546875,0.09855039060115814,0.1426853369364515,-0.18555472031533718
1772525848255266800,0.816266845703125,0.2290671143054962,0.07848773618359119,-0.15969664095938205
1772525848265249800,0.826249755859375,0.27050036393404003,-0.061485894108749925,-0.07138239769041538
1772525848275233800,0.83623388671875,0.2266004319310188,-0.20340247516240922,0.03561141160726547
1772525848285216800,0.846216796875,0.052964112946391105,-0.14257577561475335,0.18805939661264418
1772525848295199700,0.85619970703125,-0.19381927531361579,0.015204875655472279,0.3021265052974224
1772525848305184000,0.86618408203125,-0.3589285889714956,0.1581761533938348,0.36718729875087736
1772525848315166700,0.876166748046875,-0.38883389789164063,0.2621323485612869,0.3878828807771206
1772525848325149700,0.886149658203125,-0.2579886728852987,0.2710294658420607,0.39518355917930603
1772525848335133000,0.8961328125,-0.07870353435873985,0.23186456300429997,0.420254872071743
1772525848345117000,0.906116943359375,0.04620119468271732,0.12751366943083703,0.3970259721755981
1772525848355100000,0.916099853515625,0.11948621112406253,0.01964716895185411,0.27114392253458497
1772525848365082600,0.92608251953125,0.13462591258883475,-0.016309548961743713,0.13411211784780025
1772525848375067000,0.93606689453125,0.09421440722346305,-0.06602401246242225,0.08524842595756053
1772525848385049900,0.9460498046875,-0.02771335183382034,-0.045252369525283574,0.09992284799814223
1772525848395032800,0.95603271484375,-0.20357143852114676,0.04173033287897706,0.1472469092309475
1772525848405015800,0.966015869140625,-0.3829997849106788,0.14287556227892637,0.18151567405760288
1772525848414999800,0.975999755859375,-0.5806313119888306,0.24417919711098074,0.19567279422581194
1772525848424982800,0.985982666015625,-0.6951379811346531,0.2956503680858761,0.22186405105888843
1772525848434965800,0.9959658203125,-0.7603823144614696,0.2803468543615192,0.26226561955213545
1772525848444949800,1.00594970703125,-0.6959463749080896,0.2426653584819287,0.28384149154424665
1772525848454933000,1.01593310546875,-0.5093512056291103,0.19860694798156617,0.273393162766099
1772525848464915700,1.025915771484375,-0.3025426848828792,0.14980243893265724,0.21353344508707522
1772525848474898700,1.035898681640625,-0.14829963315427303,0.1261133011136204,0.18739771783351897
1772525848484883000,1.045883056640625,-0.050237318331003186,0.10084135108254849,0.15951310108602046
1772525848494866000,1.055865966796875,0.010180033230781555,0.08737579337507485,0.13345920689702034
1772525848504848600,1.0658486328125,-0.013403671452403067,0.14058182531856,0.1022159273713827
1772525848514832600,1.07583251953125,-0.10581190603673457,0.15108341865390537,0.08092413301765919
1772525848524816000,1.08581591796875,-0.16967092248499394,0.11818345796242355,0.016492577378451823
1772525848534798800,1.095798828125,-0.18314239847660063,0.07404825589880347,-0.07456716520637273
1772525848544781800,1.10578173828125,-0.1639163044810295,0.0431239791944623,-0.09220043705254792
1772525848554765800,1.115765869140625,-0.12761164991259574,0.029650165115296837,-0.05836567972898483
1772525848564748800,1.125748779296875,-0.06071370415985584,0.03411255135163665,-0.007020692417025565
1772525848574731800,1.135731689453125,0.039977790123224256,0.06823226309642196,0.03921031288206577
