time,seconds_elapsed,z,y,x
1772445426793885400,0.072885498046875,-0.16142506897449493,0.1618536114692688,-0.04808709770441055
1772445426803817500,0.0828173828125,-0.18834377825260162,0.2195739448070526,0.0007203659042716026
1772445426813749500,0.09274951171875,-0.21322277188301086,0.2425844520330429,0.07533867657184601
1772445426823682600,0.1026826171875,-0.22805269062519073,0.24125395715236664,0.15244071185588837
1772445426833614600,0.112614501953125,-0.24027234315872192,0.26136642694473267,0.2180817872285843
1772445426843547600,0.122547607421875,-0.24109768867492676,0.28600558638572693,0.2771863043308258
1772445426853479700,0.132479736328125,-0.22882744669914246,0.2950874865055084,0.30254384875297546
1772445426863412700,0.142412841796875,-0.21248331665992737,0.2723671495914459,0.2901810109615326
1772445426873344800,0.1523447265625,-0.19394531846046448,0.23598648607730865,0.2403697818517685
1772445426883276500,0.162276611328125,-0.16866599023342133,0.19843436777591705,0.15944337844848633
1772445426893209300,0.172209228515625,-0.14752502739429474,0.16692198812961578,0.05258536338806152
1772445426903141400,0.182141357421875,-0.1264929473400116,0.13897192478179932,-0.06789088994264603
1772445426913074400,0.192074462890625,-0.10823563486337662,0.09702926874160767,-0.18288086354732513
1772445426923006500,0.20200634765625,-0.08621621876955032,0.029890405014157295,-0.2869548201560974
1772445426932939500,0.211939453125,-0.05887380614876747,-0.06104668974876404,-0.36606401205062866
1772445426942871600,0.22187158203125,-0.02658873051404953,-0.14425675570964813,-0.41234657168388367
1772445426952803600,0.231803466796875,0.007258715573698282,-0.2076900601387024,-0.43073731660842896
1772445426962736600,0.241736572265625,0.031290341168642044,-0.25724121928215027,-0.415149450302124
1772445426972668700,0.251668701171875,0.03891151025891304,-0.2876816689968109,-0.3773341476917267
1772445426982601700,0.261601806640625,0.04750538617372513,-0.28556615114212036,-0.3150724172592163
1772445426992533800,0.27153369140625,0.047661714255809784,-0.26044961810112,-0.23696269094944
1772445427002466600,0.281466552734375,0.039978932589292526,-0.20634961128234863,-0.15570451319217682
1772445427012398600,0.291398681640625,0.024999450892210007,-0.13116538524627686,-0.08101271092891693
1772445427022330600,0.30133056640625,0.010190258733928204,-0.06389858573675156,-0.02877615951001644
1772445427032263400,0.311263427734375,0.0011038193479180336,-0.008954644203186035,0.0038552857004106045
1772445427042195500,0.321195556640625,-0.010275845415890217,0.029097365215420723,0.012873584404587746
1772445427052128500,0.33112841796875,-0.015350231900811195,0.05022022873163223,0.021894244477152824
1772445427062060500,0.341060546875,-0.021765343844890594,0.047116026282310486,0.03549989312887192
1772445427071993600,0.35099365234375,-0.01854105293750763,0.03439544141292572,0.05812664330005646
1772445427081925600,0.360925537109375,-0.008170127868652344,0.017985453829169273,0.09184661507606506
1772445427091857700,0.370857666015625,0.0021203267388045788,-0.0006683934479951859,0.12610764801502228
