time,seconds_elapsed,z,y,x
1772556170897192400,0.0731923828125,1.5816683026969431,-0.11675415581166744,0.1784334536006674
1772556170907123500,0.08312353515625,1.2531857053935527,-0.14254793775975702,0.2978862739117816
1772556170917054700,0.0930546875,0.8547697401642799,-0.15605536184757948,0.41144799035768953
1772556170926985500,0.1029853515625,0.3525543777644634,-0.17409575318992138,0.3221107607165351
1772556170936916500,0.11291650390625,-0.10511223333477973,-0.15939473540335894,0.2835993168188259
1772556170946847700,0.12284765625,-0.36570495123863217,-0.10114800587892532,0.31011374119166285
1772556170956778500,0.132778564453125,-0.4137918135374784,-0.030870646820962428,0.40507103920429943
1772556170966709500,0.14270947265625,-0.19922844088077543,0.05146452203840017,0.40467082437295465
1772556170976640800,0.152640869140625,0.2473667411059141,0.18263941739052533,0.22707995907627046
1772556170986571500,0.162571533203125,0.8374304828286171,0.35635347778648135,0.006333002413809299
1772556170996503600,0.172503662109375,1.3118091592758894,0.4903264794245362,-0.09773900115303695
1772556171006434600,0.1824345703125,1.3273182785749436,0.5245972900778055,-0.05014861713424325
1772556171016365600,0.192365478515625,1.109290444678068,0.44044455040246244,0.18931399978362023
1772556171026296600,0.202296630859375,0.5946569147318601,0.48048050045371055,0.6017613399095832
1772556171036227600,0.2122275390625,-0.232944832521677,0.8542942316070199,1.3900743022173643
1772556171046158600,0.22215869140625,-0.5628507406264543,1.0705813593164086,1.6852058340609073
1772556171056089600,0.232089599609375,-0.35037878729104993,1.0600473980814218,1.6456275646492837
1772556171066020600,0.2420205078125,0.2112602394580841,1.2549012771397827,1.6274829822801054
1772556171075951600,0.25195166015625,0.8163941245406866,1.4848267618402837,1.1783088897161185
1772556171085882600,0.261882568359375,1.1583826846271752,1.523422742216289,0.4935249832049012
1772556171095814700,0.271814697265625,1.451390648445487,1.507835004723072,-0.057333121810853475
1772556171105745700,0.28174560546875,1.3641723837196826,1.9629291349858045,-0.29446137749701734
1772556171115676700,0.2916767578125,1.1554711810946463,2.402601239711046,-0.09750343883149325
1772556171125607400,0.301607421875,1.0734481469243764,2.8626594221219417,0.556651155333966
1772556171135538700,0.31153857421875,1.2021388242453337,3.333490635220706,1.152133195778355
1772556171145469700,0.3214697265625,1.5340695161759852,3.3433751926362514,1.2301553968094288
1772556171155400400,0.331400390625,1.760088348826766,2.592678698147833,0.6583607406184077
1772556171165331700,0.341331787109375,2.337961886540055,1.7224775800958274,1.0650028285317121
1772556171175262700,0.3512626953125,2.09298408639729,0.8905220215469598,0.6736050715014338
1772556171185193500,0.361193359375,1.221601065084338,-0.45819677245318885,-1.6371132726736366
1772556171195124700,0.371124755859375,1.1321066721200943,-0.8452540160611272,-2.3200414683155715
1772556171205056800,0.381056884765625,1.1715472866266965,-0.2531754273846745,-2.2093951278597115
1772556171214987500,0.390987548828125,0.08593933083117007,0.19786358226835726,-3.2315766134053465
1772556171224918500,0.40091845703125,0.40487142497897144,0.3667190967172384,-2.87438405444622
1772556171234849800,0.410849853515625,0.28625556694865223,0.14160890334397552,-2.1790452900424597
1772556171244780500,0.420780517578125,0.05890986960828304,-0.269952082401514,-1.4860000434033571
1772556171254711600,0.430711669921875,-0.10144085134565829,-0.799488874708116,-0.6586253829039633
1772556171264642600,0.440642578125,-0.6723837130129336,-1.3177037702724337,-0.06022548225149512
1772556171274573600,0.450573486328125,-1.446627379566431,-1.523795667181909,0.011916647765040396
1772556171284504600,0.460504638671875,-1.840915451210737,-1.4387337037071586,-0.20239728017523884
1772556171294435600,0.470435546875,-1.7890695286393166,-1.3888386229425669,-0.4266881199896335
1772556171304366600,0.48036669921875,-1.61619542619884,-1.1382663637936115,-0.7101395893029868
1772556171314298600,0.490298583984375,-1.496234583300352,-0.9058663056731223,-1.0711957648877053
1772556171324229400,0.5002294921875,-2.3734072939306494,-0.574433041870594,-1.4974682167485356
1772556171334160600,0.51016064453125,-3.2137679849922653,-0.42141923967599865,-1.3818104778714477
1772556171344091600,0.520091552734375,-3.5293723960220813,-0.31956162422299383,-0.8955202682256698
1772556171354022400,0.5300224609375,-3.9809588104248044,-0.28061814558357,-0.6208768131375313
1772556171363953700,0.53995361328125,-4.650129991132021,-0.8026800719648599,-0.3490654396701604
1772556171373884700,0.549884765625,-4.825218847012519,-0.7525847924530505,0.06835603560656309
1772556171383815400,0.5598154296875,-4.929586983981729,-0.7365665545880794,0.39444954581633207
1772556171393746700,0.56974658203125,-4.853306877377629,-1.070125432242453,0.37493513639867304
1772556171403677700,0.579677734375,-4.376075734108686,-1.4465198275387285,0.5528113579753786
1772556171413608400,0.5896083984375,-3.5934091071248053,-1.7282357052311301,0.659078241237998
1772556171423540500,0.59954052734375,-2.7514988485336302,-1.9287004099085925,0.6213325940810144
1772556171433471500,0.609471435546875,-1.9855653296858071,-2.110153832384944,0.46700632104836404
1772556171443402500,0.619402587890625,-1.3619722433269024,-2.2597034656003117,0.25102533667869864
1772556171453333500,0.62933349609375,-1.0653998650252818,-2.3752499991878864,0.1990891785405576
1772556171463264500,0.639264404296875,-1.0813216567784547,-2.3725582758858796,0.22975480430871248
1772556171473195500,0.649195556640625,-1.0766787994086742,-2.1852289471134543,0.17442447368763386
1772556171483126500,0.65912646484375,-0.9767267253160477,-2.0523235747069117,0.2892383090864867
1772556171493057500,0.6690576171875,-1.1422878743946552,-2.06650173766315,0.3853459096454084
1772556171502988500,0.678988525390625,-1.7120675375014542,-2.1170865542575714,0.3161762926336378
1772556171512919600,0.68891943359375,-2.468359367778897,-2.155934171307087,-0.06141973353736102
1772556171522851600,0.6988515625,-2.7587282152652737,-2.3699644600003955,-0.30221352599374945
1772556171532782600,0.708782470703125,-2.944308070021868,-2.343558683633804,-0.11357523351460695
1772556171542713300,0.71871337890625,-4.6821606216430665,-1.8246496683254836,-0.3117224550299346
1772556171552644600,0.72864453125,-7.416524795502424,-1.363714703080058,-0.10750135696101933
1772556171562575600,0.73857568359375,-9.759086869314313,-0.86084935233891,0.13011214322512968
1772556171572506400,0.74850634765625,-12.282874109804629,-0.21211846372261642,-0.36208621275220065
1772556171582437600,0.758437744140625,-14.377792379134892,0.6477040297865867,-0.9158948016040026
1772556171592368600,0.76836865234375,-15.557109715241193,1.3354890178099275,-1.2199796013623476
1772556171602299400,0.77829931640625,-15.301326443445681,1.9059956800170241,-1.0129995234414935
1772556171612230700,0.788230712890625,-13.437447465276717,2.2770631812021134,-0.33326471701338883
1772556171622161400,0.798161376953125,-10.54084573380351,2.399700842094421,0.44559678206648673
1772556171632093400,0.808093505859375,-7.059751338738202,2.166707786516845,1.2237624809019267
1772556171642024400,0.8180244140625,-3.5016795024544,1.7519874599575995,1.859036944965273
1772556171651955700,0.827955810546875,-0.6432809526473283,1.3695958700731397,2.3553631031960247
1772556171661886500,0.837886474609375,1.1086690979093312,1.1986603344798088,2.927328878170252
1772556171671817500,0.8478173828125,1.980858174908161,1.4316259175285697,3.1140438744366166
1772556171681748500,0.85774853515625,2.6441584177553654,2.4079008074238897,2.761637380710244
1772556171691679500,0.867679443359375,3.7475732483983037,3.9742800633132456,2.0373823184236883
1772556171701610500,0.877610595703125,5.54393527213335,5.365000846740603,0.6775986711822449
1772556171711541500,0.88754150390625,7.961530082836747,6.414559584033489,-0.9702382400795817
1772556171721472500,0.897472412109375,11.121073725688456,6.828727245146036,-3.1249314714148637
1772556171731403500,0.907403564453125,14.326070375204086,7.054778811022639,-4.1658641269207
1772556171741335300,0.917335205078125,16.681649166977405,7.323071435779332,-3.358355904147029
1772556171751266600,0.9272666015625,18.017630059957504,7.38415572681725,-1.8244703662358224
1772556171761197600,0.937197509765625,18.937090006697176,7.237942836809158,-0.4622365493632853
1772556171771128300,0.94712841796875,19.612531938236952,7.140923893558979,0.63217182187289
1772556171781059600,0.9570595703125,19.94041481608152,7.233122869306802,1.3548765859775245
1772556171790990600,0.966990478515625,19.87324623669386,7.297818921101093,1.660114647424221
1772556171800921300,0.97692138671875,19.17455553151369,7.127594456386566,1.7114143342897294
1772556171810852600,0.9868525390625,17.809997363346813,6.705076900079846,1.3389694072715936
1772556171820783600,0.99678369140625,15.900489437425136,6.387298652142286,0.9585380115441977
1772556171830714400,1.00671435546875,13.644821803212166,5.829260864755511,1.0824454001113772
1772556171840645600,1.016645751953125,11.875433126598596,4.730173541922867,1.16646779140532
1772556171850577700,1.02657763671875,10.581137996703387,3.8362364512354135,1.3288188923962414
1772556171860508400,1.03650830078125,9.235003373977541,3.0429987458765506,1.6246698245555162
1772556171870439400,1.046439453125,8.127893780469893,2.2113917085044084,1.7748340825378894
1772556171880370700,1.05637060546875,6.8326891345143315,1.3318357559993863,1.7204577647060155
1772556171890301400,1.066301513671875,5.004644855314493,0.3678044808011502,1.6840784374661744
1772556171900232400,1.076232421875,2.595412799286842,-0.08872026678659022,1.8561945611461996
1772556171910163500,1.08616357421875,0.17049392930567264,-0.29804994004089386,2.5207690617129206
1772556171920094500,1.096094482421875,-1.6933324418932199,-0.5991947773572057,3.862802678860724
1772556171930025500,1.106025390625,-2.914450691896677,-1.0131793369878084,5.238337291333079
1772556171939956500,1.11595654296875,-4.108028024023771,-1.7509828129597007,6.5938073131591075
1772556171949888500,1.125888427734375,-6.890927972993254,-2.720495807504654,7.311155957058071
1772556171959819500,1.135819580078125,-11.435905398780108,-3.340792482666671,7.324126497790217
1772556171969750500,1.14575048828125,-15.960339802753925,-3.49102045353502,6.088242640331387
1772556171979681500,1.155681640625,-18.155930277144908,-3.049102031187713,3.836738555538654
1772556171989612500,1.165612548828125,-17.803709076857565,-1.8690248166248202,1.3048724918805061
1772556171999543600,1.17554345703125,-16.99152760157585,-0.6160048231869936,-0.7182246960811317
1772556172009474600,1.185474609375,-17.393901949042082,-0.05762092577628791,-1.7092552565596997
1772556172019405600,1.195405517578125,-18.58692749250531,0.1433605693168938,-1.3616628851167858
1772556172029336600,1.205336669921875,-18.669659551727772,0.3098340109348297,-0.252911515751481
1772556172039267600,1.215267578125,-17.915324700737,0.40873566265907135,1.5829368613280355
1772556172049198300,1.2251982421875,-17.200716295456886,0.5045353663126007,3.8775288310885427
1772556172059130400,1.23513037109375,-16.376072813487053,0.3582258475296199,4.461884132036566
1772556172069061600,1.2450615234375,-15.672439391207694,0.34184100484196095,3.897226634249091
1772556172078992600,1.25499267578125,-14.895022939836979,0.38792449142914265,3.004439005857706
